SL NO.,Date,Year,Month,Month No.,Q-P1,S-P1,Price Per Product1,Q-P2,S-P2,Price Per Product2,Q-P3,S-P3,Price Per Product3,Q-P4,S-P4,Price Per Product4,Total Units Sold,Total Revenue,Quarter,Day Name,Rev/Unit,Top Product,Revenue Category,YoY Growth Flag
2689,2017-10-22,2017,Oct,10,5809,18414.53,3.17,2250,14265,6.34,942,5105.64,5.42,993,7080.09,7.13,9994,44865.26,Q4,Sunday,4.489219532,Product1,Medium,Growth Year
2690,2017-10-23,2017,Oct,10,7906,25062.02,3.17,2461,15602.74,6.34,4668,25300.56,5.42,325,2317.25,7.13,15360,68282.57,Q4,Monday,4.445479818,Product3,Medium,Growth Year
2691,2017-10-24,2017,Oct,10,3369,10679.73,3.17,3819,24212.46,6.34,3897,21121.74,5.42,1117,7964.21,7.13,12202,63978.14,Q4,Tuesday,5.243250287,Product2,Medium,Growth Year
2692,2017-10-25,2017,Oct,10,4208,13339.36,3.17,2096,13288.64,6.34,632,3425.44,5.42,1195,8520.35,7.13,8131,38573.79,Q4,Wednesday,4.744040093,Product1,Low,Growth Year
2693,2017-10-26,2017,Oct,10,886,2808.62,3.17,3893,24681.62,6.34,1447,7842.74,5.42,444,3165.72,7.13,6670,38498.7,Q4,Thursday,5.77191904,Product2,Low,Growth Year
2694,2017-10-27,2017,Oct,10,6653,21090.01,3.17,2637,16718.58,6.34,2557,13858.94,5.42,421,3001.73,7.13,12268,54669.26,Q4,Friday,4.456248777,Product1,Medium,Growth Year
2695,2017-10-28,2017,Oct,10,6912,21911.04,3.17,2278,14442.52,6.34,5560,30135.2,5.42,1771,12627.23,7.13,16521,79115.99,Q4,Saturday,4.788813631,Product3,High,Growth Year
2696,2017-10-29,2017,Oct,10,4002,12686.34,3.17,2749,17428.66,6.34,4267,23127.14,5.42,1228,8755.64,7.13,12246,61997.78,Q4,Sunday,5.062696391,Product3,Medium,Growth Year
2697,2017-10-30,2017,Oct,10,7760,24599.2,3.17,1489,9440.26,6.34,3938,21343.96,5.42,1204,8584.52,7.13,14391,63967.94,Q4,Monday,4.444996178,Product1,Medium,Growth Year
2698,2017-11-01,2017,Nov,11,5854,18557.18,3.17,380,2409.2,6.34,2730,14796.6,5.42,529,3771.77,7.13,9493,39534.75,Q4,Wednesday,4.1646213,Product1,Low,Growth Year
2699,2017-11-02,2017,Nov,11,5943,18839.31,3.17,986,6251.24,6.34,5396,29246.32,5.42,495,3529.35,7.13,12820,57866.22,Q4,Thursday,4.51374571,Product3,Medium,Growth Year
2700,2017-11-03,2017,Nov,11,6084,19286.28,3.17,3801,24098.34,6.34,1769,9587.98,5.42,1993,14210.09,7.13,13647,67182.69,Q4,Friday,4.922890745,Product2,Medium,Growth Year
2701,2017-11-04,2017,Nov,11,2978,9440.26,3.17,3605,22855.7,6.34,275,1490.5,5.42,1243,8862.59,7.13,8101,42649.05,Q4,Saturday,5.264664856,Product2,Medium,Growth Year
2702,2017-11-05,2017,Nov,11,3636,11526.12,3.17,1734,10993.56,6.34,5053,27387.26,5.42,299,2131.87,7.13,10722,52038.81,Q4,Sunday,4.853461108,Product3,Medium,Growth Year
2703,2017-11-06,2017,Nov,11,2763,8758.71,3.17,3815,24187.1,6.34,5770,31273.4,5.42,1454,10367.02,7.13,13802,74586.23,Q4,Monday,5.404016085,Product3,High,Growth Year
2704,2017-11-07,2017,Nov,11,6494,20585.98,3.17,1893,12001.62,6.34,5681,30791.02,5.42,746,5318.98,7.13,14814,68697.6,Q4,Tuesday,4.637343054,Product3,Medium,Growth Year
2705,2017-11-08,2017,Nov,11,7104,22519.68,3.17,667,4228.78,6.34,1548,8390.16,5.42,966,6887.58,7.13,10285,42026.2,Q4,Wednesday,4.086164317,Product1,Medium,Growth Year
2706,2017-11-09,2017,Nov,11,2923,9265.91,3.17,3633,23033.22,6.34,5534,29994.28,5.42,926,6602.38,7.13,13016,68895.79,Q4,Thursday,5.293161494,Product3,Medium,Growth Year
2707,2017-11-10,2017,Nov,11,7204,22836.68,3.17,3486,22101.24,6.34,4165,22574.3,5.42,492,3507.96,7.13,15347,71020.18,Q4,Friday,4.627626246,Product1,High,Growth Year
2708,2017-11-11,2017,Nov,11,2001,6343.17,3.17,3049,19330.66,6.34,5954,32270.68,5.42,348,2481.24,7.13,11352,60425.75,Q4,Saturday,5.322916667,Product3,Medium,Growth Year
2709,2017-11-12,2017,Nov,11,1565,4961.05,3.17,2121,13447.14,6.34,4979,26986.18,5.42,637,4541.81,7.13,9302,49936.18,Q4,Sunday,5.368327241,Product3,Medium,Growth Year
2710,2017-11-13,2017,Nov,11,3149,9982.33,3.17,558,3537.72,6.34,1363,7387.46,5.42,1359,9689.67,7.13,6429,30597.18,Q4,Monday,4.75924405,Product1,Low,Growth Year
2711,2017-11-14,2017,Nov,11,7486,23730.62,3.17,1675,10619.5,6.34,356,1929.52,5.42,521,3714.73,7.13,10038,39994.37,Q4,Tuesday,3.984296673,Product1,Low,Growth Year
2712,2017-11-15,2017,Nov,11,3963,12562.71,3.17,1587,10061.58,6.34,2466,13365.72,5.42,1144,8156.72,7.13,9160,44146.73,Q4,Wednesday,4.819512009,Product3,Medium,Growth Year
2713,2017-11-16,2017,Nov,11,7084,22456.28,3.17,3452,21885.68,6.34,1995,10812.9,5.42,1900,13547,7.13,14431,68701.86,Q4,Thursday,4.760713741,Product1,Medium,Growth Year
2714,2017-11-17,2017,Nov,11,7085,22459.45,3.17,1870,11855.8,6.34,2713,14704.46,5.42,1409,10046.17,7.13,13077,59065.88,Q4,Friday,4.516776019,Product1,Medium,Growth Year
2715,2017-11-18,2017,Nov,11,2636,8356.12,3.17,1114,7062.76,6.34,3433,18606.86,5.42,1381,9846.53,7.13,8564,43872.27,Q4,Saturday,5.122871322,Product3,Medium,Growth Year
2716,2017-11-19,2017,Nov,11,4597,14572.49,3.17,3756,23813.04,6.34,1687,9143.54,5.42,1634,11650.42,7.13,11674,59179.49,Q4,Sunday,5.069341271,Product2,Medium,Growth Year
2717,2017-11-20,2017,Nov,11,2940,9319.8,3.17,2913,18468.42,6.34,3043,16493.06,5.42,279,1989.27,7.13,9175,46270.55,Q4,Monday,5.043111717,Product2,Medium,Growth Year
2718,2017-11-21,2017,Nov,11,5981,18959.77,3.17,917,5813.78,6.34,2977,16135.34,5.42,1919,13682.47,7.13,11794,54591.36,Q4,Tuesday,4.628740037,Product1,Medium,Growth Year
2719,2017-11-22,2017,Nov,11,4785,15168.45,3.17,1570,9953.8,6.34,4979,26986.18,5.42,1495,10659.35,7.13,12829,62767.78,Q4,Wednesday,4.892647907,Product3,Medium,Growth Year
2720,2017-11-23,2017,Nov,11,2268,7189.56,3.17,3664,23229.76,6.34,1766,9571.72,5.42,323,2302.99,7.13,8021,42294.03,Q4,Thursday,5.272912355,Product2,Medium,Growth Year
2721,2017-11-24,2017,Nov,11,2686,8514.62,3.17,3158,20021.72,6.34,712,3859.04,5.42,1413,10074.69,7.13,7969,42470.07,Q4,Friday,5.329410215,Product2,Medium,Growth Year
2722,2017-11-25,2017,Nov,11,7462,23654.54,3.17,1312,8318.08,6.34,3077,16677.34,5.42,1103,7864.39,7.13,12954,56514.35,Q4,Saturday,4.36269492,Product1,Medium,Growth Year
2723,2017-11-26,2017,Nov,11,5614,17796.38,3.17,3101,19660.34,6.34,3037,16460.54,5.42,448,3194.24,7.13,12200,57111.5,Q4,Sunday,4.681270492,Product2,Medium,Growth Year
2724,2017-11-27,2017,Nov,11,6309,19999.53,3.17,3821,24225.14,6.34,950,5149,5.42,1202,8570.26,7.13,12282,57943.93,Q4,Monday,4.717792705,Product2,Medium,Growth Year
2725,2017-11-28,2017,Nov,11,3088,9788.96,3.17,634,4019.56,6.34,3991,21631.22,5.42,1107,7892.91,7.13,8820,43332.65,Q4,Tuesday,4.912998866,Product3,Medium,Growth Year
2726,2017-11-29,2017,Nov,11,4405,13963.85,3.17,1857,11773.38,6.34,3137,17002.54,5.42,961,6851.93,7.13,10360,49591.7,Q4,Wednesday,4.786843629,Product3,Medium,Growth Year
2727,2017-11-30,2017,Nov,11,896,2840.32,3.17,929,5889.86,6.34,3919,21240.98,5.42,1267,9033.71,7.13,7011,39004.87,Q4,Thursday,5.563381829,Product3,Low,Growth Year
2728,2017-12-01,2017,Dec,12,1564,4957.88,3.17,1347,8539.98,6.34,4545,24633.9,5.42,1612,11493.56,7.13,9068,49625.32,Q4,Friday,5.472576092,Product3,Medium,Growth Year
2729,2017-12-02,2017,Dec,12,928,2941.76,3.17,2949,18696.66,6.34,4090,22167.8,5.42,974,6944.62,7.13,8941,50750.84,Q4,Saturday,5.67619282,Product3,Medium,Growth Year
2730,2017-12-03,2017,Dec,12,2842,9009.14,3.17,3761,23844.74,6.34,707,3831.94,5.42,408,2909.04,7.13,7718,39594.86,Q4,Sunday,5.130196942,Product2,Low,Growth Year
2731,2017-12-04,2017,Dec,12,1619,5132.23,3.17,2334,14797.56,6.34,5833,31614.86,5.42,586,4178.18,7.13,10372,55722.83,Q4,Monday,5.372428654,Product3,Medium,Growth Year
2732,2017-12-05,2017,Dec,12,2964,9395.88,3.17,3169,20091.46,6.34,3780,20487.6,5.42,749,5340.37,7.13,10662,55315.31,Q4,Tuesday,5.188080098,Product3,Medium,Growth Year
2733,2017-12-06,2017,Dec,12,4099,12993.83,3.17,1564,9915.76,6.34,3727,20200.34,5.42,759,5411.67,7.13,10149,48521.6,Q4,Wednesday,4.780924229,Product3,Medium,Growth Year
2734,2017-12-07,2017,Dec,12,1989,6305.13,3.17,930,5896.2,6.34,4487,24319.54,5.42,941,6709.33,7.13,8347,43230.2,Q4,Thursday,5.179130226,Product3,Medium,Growth Year
2735,2017-12-08,2017,Dec,12,3192,10118.64,3.17,2757,17479.38,6.34,477,2585.34,5.42,337,2402.81,7.13,6763,32586.17,Q4,Friday,4.81830105,Product2,Low,Growth Year
2736,2017-12-09,2017,Dec,12,6137,19454.29,3.17,642,4070.28,6.34,3189,17284.38,5.42,1737,12384.81,7.13,11705,53193.76,Q4,Saturday,4.544533106,Product1,Medium,Growth Year
2737,2017-12-10,2017,Dec,12,3728,11817.76,3.17,2982,18905.88,6.34,3983,21587.86,5.42,355,2531.15,7.13,11048,54842.65,Q4,Sunday,4.964034214,Product3,Medium,Growth Year
2738,2017-12-11,2017,Dec,12,7090,22475.3,3.17,2937,18620.58,6.34,1883,10205.86,5.42,1729,12327.77,7.13,13639,63629.51,Q4,Monday,4.665262116,Product1,Medium,Growth Year
2739,2017-12-12,2017,Dec,12,6887,21831.79,3.17,1826,11576.84,6.34,3903,21154.26,5.42,1775,12655.75,7.13,14391,67218.64,Q4,Tuesday,4.670880411,Product1,Medium,Growth Year
2740,2017-12-13,2017,Dec,12,7294,23121.98,3.17,2804,17777.36,6.34,565,3062.3,5.42,774,5518.62,7.13,11437,49480.26,Q4,Wednesday,4.32633208,Product1,Medium,Growth Year
2741,2017-12-14,2017,Dec,12,6460,20478.2,3.17,3989,25290.26,6.34,2289,12406.38,5.42,1531,10916.03,7.13,14269,69090.87,Q4,Thursday,4.842026071,Product2,Medium,Growth Year
2742,2017-12-15,2017,Dec,12,7629,24183.93,3.17,3385,21460.9,6.34,2874,15577.08,5.42,1632,11636.16,7.13,15520,72858.07,Q4,Friday,4.694463273,Product1,High,Growth Year
2743,2017-12-16,2017,Dec,12,1061,3363.37,3.17,395,2504.3,6.34,3952,21419.84,5.42,794,5661.22,7.13,6202,32948.73,Q4,Saturday,5.312597549,Product3,Low,Growth Year
2744,2017-12-17,2017,Dec,12,7840,24852.8,3.17,2055,13028.7,6.34,2375,12872.5,5.42,550,3921.5,7.13,12820,54675.5,Q4,Sunday,4.264859594,Product1,Medium,Growth Year
2745,2017-12-18,2017,Dec,12,5050,16008.5,3.17,1125,7132.5,6.34,5556,30113.52,5.42,286,2039.18,7.13,12017,55293.7,Q4,Monday,4.601289839,Product3,Medium,Growth Year
2746,2017-12-19,2017,Dec,12,4872,15444.24,3.17,2516,15951.44,6.34,1229,6661.18,5.42,1702,12135.26,7.13,10319,50192.12,Q4,Tuesday,4.864048842,Product2,Medium,Growth Year
2747,2017-12-20,2017,Dec,12,3025,9589.25,3.17,550,3487,6.34,5301,28731.42,5.42,1578,11251.14,7.13,10454,53058.81,Q4,Wednesday,5.075455328,Product3,Medium,Growth Year
2748,2017-12-21,2017,Dec,12,2042,6473.14,3.17,755,4786.7,6.34,1738,9419.96,5.42,1518,10823.34,7.13,6053,31503.14,Q4,Thursday,5.20454981,Product4,Low,Growth Year
2749,2017-12-22,2017,Dec,12,464,1470.88,3.17,3141,19913.94,6.34,2617,14184.14,5.42,965,6880.45,7.13,7187,42449.41,Q4,Friday,5.906415751,Product2,Medium,Growth Year
2750,2017-12-23,2017,Dec,12,3188,10105.96,3.17,3932,24928.88,6.34,4640,25148.8,5.42,1229,8762.77,7.13,12989,68946.41,Q4,Saturday,5.308061437,Product3,Medium,Growth Year
2751,2017-12-24,2017,Dec,12,7364,23343.88,3.17,3280,20795.2,6.34,3024,16390.08,5.42,564,4021.32,7.13,14232,64550.48,Q4,Sunday,4.535587409,Product1,Medium,Growth Year
2752,2017-12-25,2017,Dec,12,6620,20985.4,3.17,3314,21010.76,6.34,1712,9279.04,5.42,1594,11365.22,7.13,13240,62640.42,Q4,Monday,4.731149547,Product2,Medium,Growth Year
2753,2017-12-26,2017,Dec,12,6816,21606.72,3.17,2632,16686.88,6.34,5275,28590.5,5.42,1781,12698.53,7.13,16504,79582.63,Q4,Tuesday,4.822020722,Product3,High,Growth Year
2754,2017-12-27,2017,Dec,12,1101,3490.17,3.17,2237,14182.58,6.34,1007,5457.94,5.42,1841,13126.33,7.13,6186,36257.02,Q4,Wednesday,5.861141287,Product2,Low,Growth Year
2755,2017-12-28,2017,Dec,12,1675,5309.75,3.17,1071,6790.14,6.34,5293,28688.06,5.42,1504,10723.52,7.13,9543,51511.47,Q4,Thursday,5.397827727,Product3,Medium,Growth Year
2756,2017-12-29,2017,Dec,12,2353,7459.01,3.17,1085,6878.9,6.34,2261,12254.62,5.42,1537,10958.81,7.13,7236,37551.34,Q4,Friday,5.189516307,Product3,Low,Growth Year
2757,2017-12-30,2017,Dec,12,5540,17561.8,3.17,3197,20268.98,6.34,4520,24498.4,5.42,348,2481.24,7.13,13605,64810.42,Q4,Saturday,4.763720691,Product3,Medium,Growth Year
2758,2018-01-01,2018,Jan,1,714,2263.38,3.17,2904,18411.36,6.34,5026,27240.92,5.42,276,1967.88,7.13,8920,49883.54,Q1,Monday,5.592325112,Product3,Medium,Decline Year
2759,2018-01-02,2018,Jan,1,287,909.79,3.17,1588,10067.92,6.34,5687,30823.54,5.42,961,6851.93,7.13,8523,48653.18,Q1,Tuesday,5.708457116,Product3,Medium,Decline Year
2760,2018-01-03,2018,Jan,1,838,2656.46,3.17,3493,22145.62,6.34,3289,17826.38,5.42,594,4235.22,7.13,8214,46863.68,Q1,Wednesday,5.705342099,Product2,Medium,Decline Year
2761,2018-01-04,2018,Jan,1,4721,14965.57,3.17,1240,7861.6,6.34,990,5365.8,5.42,437,3115.81,7.13,7388,31308.78,Q1,Thursday,4.237788305,Product1,Low,Decline Year
2762,2018-01-05,2018,Jan,1,3807,12068.19,3.17,472,2992.48,6.34,2151,11658.42,5.42,708,5048.04,7.13,7138,31767.13,Q1,Friday,4.450424489,Product1,Low,Decline Year
2763,2018-01-06,2018,Jan,1,7149,22662.33,3.17,1506,9548.04,6.34,3049,16525.58,5.42,1804,12862.52,7.13,13508,61598.47,Q1,Saturday,4.56014732,Product1,Medium,Decline Year
2764,2018-01-07,2018,Jan,1,336,1065.12,3.17,1545,9795.3,6.34,974,5279.08,5.42,1866,13304.58,7.13,4721,29444.08,Q1,Sunday,6.23683118,Product4,Low,Decline Year
2765,2018-01-08,2018,Jan,1,1989,6305.13,3.17,2626,16648.84,6.34,3860,20921.2,5.42,1346,9596.98,7.13,9821,53472.15,Q1,Monday,5.444674677,Product3,Medium,Decline Year
2766,2018-01-09,2018,Jan,1,1341,4250.97,3.17,895,5674.3,6.34,5375,29132.5,5.42,941,6709.33,7.13,8552,45767.1,Q1,Tuesday,5.351625351,Product3,Medium,Decline Year
2767,2018-01-10,2018,Jan,1,1422,4507.74,3.17,3448,21860.32,6.34,4663,25273.46,5.42,1049,7479.37,7.13,10582,59120.89,Q1,Wednesday,5.586929692,Product3,Medium,Decline Year
2768,2018-01-11,2018,Jan,1,5587,17710.79,3.17,3007,19064.38,6.34,3928,21289.76,5.42,1019,7265.47,7.13,13541,65330.4,Q1,Thursday,4.82463629,Product3,Medium,Decline Year
2769,2018-01-12,2018,Jan,1,4508,14290.36,3.17,2197,13928.98,6.34,4092,22178.64,5.42,1192,8498.96,7.13,11989,58896.94,Q1,Friday,4.912581533,Product3,Medium,Decline Year
2770,2018-01-13,2018,Jan,1,287,909.79,3.17,3064,19425.76,6.34,5665,30704.3,5.42,1510,10766.3,7.13,10526,61806.15,Q1,Saturday,5.871760403,Product3,Medium,Decline Year
2771,2018-01-14,2018,Jan,1,6891,21844.47,3.17,3432,21758.88,6.34,3499,18964.58,5.42,1017,7251.21,7.13,14839,69819.14,Q1,Sunday,4.705110857,Product1,Medium,Decline Year
2772,2018-01-15,2018,Jan,1,3085,9779.45,3.17,3880,24599.2,6.34,3453,18715.26,5.42,1610,11479.3,7.13,12028,64573.21,Q1,Monday,5.36857416,Product2,Medium,Decline Year
2773,2018-01-16,2018,Jan,1,1300,4121,3.17,3840,24345.6,6.34,3629,19669.18,5.42,745,5311.85,7.13,9514,53447.63,Q1,Tuesday,5.617787471,Product2,Medium,Decline Year
2774,2018-01-17,2018,Jan,1,811,2570.87,3.17,2910,18449.4,6.34,254,1376.68,5.42,252,1796.76,7.13,4227,24193.71,Q1,Wednesday,5.723612491,Product2,Low,Decline Year
2775,2018-01-18,2018,Jan,1,5439,17241.63,3.17,2673,16946.82,6.34,2458,13322.36,5.42,839,5982.07,7.13,11409,53492.88,Q1,Thursday,4.688656324,Product1,Medium,Decline Year
2776,2018-01-19,2018,Jan,1,6812,21594.04,3.17,985,6244.9,6.34,4253,23051.26,5.42,415,2958.95,7.13,12465,53849.15,Q1,Friday,4.320028079,Product3,Medium,Decline Year
2777,2018-01-20,2018,Jan,1,2453,7776.01,3.17,3176,20135.84,6.34,1499,8124.58,5.42,987,7037.31,7.13,8115,43073.74,Q1,Saturday,5.307916205,Product2,Medium,Decline Year
2778,2018-01-21,2018,Jan,1,2402,7614.34,3.17,1062,6733.08,6.34,5349,28991.58,5.42,1180,8413.4,7.13,9993,51752.4,Q1,Sunday,5.178865206,Product3,Medium,Decline Year
2779,2018-01-22,2018,Jan,1,6738,21359.46,3.17,2780,17625.2,6.34,2131,11550.02,5.42,963,6866.19,7.13,12612,57400.87,Q1,Monday,4.551290041,Product1,Medium,Decline Year
2780,2018-01-23,2018,Jan,1,3824,12122.08,3.17,1173,7436.82,6.34,936,5073.12,5.42,531,3786.03,7.13,6464,28418.05,Q1,Tuesday,4.396356745,Product1,Low,Decline Year
2781,2018-01-24,2018,Jan,1,7003,22199.51,3.17,2999,19013.66,6.34,3104,16823.68,5.42,958,6830.54,7.13,14064,64867.39,Q1,Wednesday,4.612300199,Product1,Medium,Decline Year
2782,2018-01-25,2018,Jan,1,3976,12603.92,3.17,314,1990.76,6.34,1331,7214.02,5.42,1434,10224.42,7.13,7055,32033.12,Q1,Thursday,4.540484763,Product1,Low,Decline Year
2783,2018-01-26,2018,Jan,1,4334,13738.78,3.17,2748,17422.32,6.34,1851,10032.42,5.42,868,6188.84,7.13,9801,47382.36,Q1,Friday,4.834441384,Product2,Medium,Decline Year
2784,2018-01-27,2018,Jan,1,5990,18988.3,3.17,1617,10251.78,6.34,3701,20059.42,5.42,1652,11778.76,7.13,12960,61078.26,Q1,Saturday,4.712828704,Product3,Medium,Decline Year
2785,2018-01-28,2018,Jan,1,2724,8635.08,3.17,3366,21340.44,6.34,3548,19230.16,5.42,812,5789.56,7.13,10450,54995.24,Q1,Sunday,5.262702392,Product2,Medium,Decline Year
2786,2018-01-29,2018,Jan,1,6826,21638.42,3.17,493,3125.62,6.34,4186,22688.12,5.42,1258,8969.54,7.13,12763,56421.7,Q1,Monday,4.420723968,Product3,Medium,Decline Year
2787,2018-01-30,2018,Jan,1,4596,14569.32,3.17,2890,18322.6,6.34,4130,22384.6,5.42,1249,8905.37,7.13,12865,64181.89,Q1,Tuesday,4.98887602,Product3,Medium,Decline Year
2788,2018-01-31,2018,Jan,1,5650,17910.5,3.17,3842,24358.28,6.34,5358,29040.36,5.42,988,7044.44,7.13,15838,78353.58,Q1,Wednesday,4.947189039,Product3,High,Decline Year
2789,2018-02-01,2018,Feb,2,6714,21283.38,3.17,1686,10689.24,6.34,977,5295.34,5.42,1855,13226.15,7.13,11232,50494.11,Q1,Thursday,4.495558226,Product1,Medium,Decline Year
2790,2018-02-02,2018,Feb,2,4006,12699.02,3.17,816,5173.44,6.34,2608,14135.36,5.42,349,2488.37,7.13,7779,34496.19,Q1,Friday,4.434527574,Product3,Low,Decline Year
2791,2018-02-03,2018,Feb,2,7721,24475.57,3.17,402,2548.68,6.34,5821,31549.82,5.42,1858,13247.54,7.13,15802,71821.61,Q1,Saturday,4.54509619,Product3,High,Decline Year
2792,2018-02-04,2018,Feb,2,564,1787.88,3.17,585,3708.9,6.34,2820,15284.4,5.42,891,6352.83,7.13,4860,27134.01,Q1,Sunday,5.58312963,Product3,Low,Decline Year
2793,2018-02-05,2018,Feb,2,1599,5068.83,3.17,1572,9966.48,6.34,3777,20471.34,5.42,1069,7621.97,7.13,8017,43128.62,Q1,Monday,5.379645753,Product3,Medium,Decline Year
2794,2018-02-06,2018,Feb,2,321,1017.57,3.17,2193,13903.62,6.34,4274,23165.08,5.42,1490,10623.7,7.13,8278,48709.97,Q1,Tuesday,5.884267939,Product3,Medium,Decline Year
2795,2018-02-07,2018,Feb,2,5209,16512.53,3.17,2093,13269.62,6.34,4768,25842.56,5.42,756,5390.28,7.13,12826,61014.99,Q1,Wednesday,4.757133167,Product3,Medium,Decline Year
2796,2018-02-08,2018,Feb,2,5760,18259.2,3.17,462,2929.08,6.34,3593,19474.06,5.42,708,5048.04,7.13,10523,45710.38,Q1,Thursday,4.343854414,Product3,Medium,Decline Year
2797,2018-02-09,2018,Feb,2,256,811.52,3.17,3499,22183.66,6.34,5198,28173.16,5.42,705,5026.65,7.13,9658,56194.99,Q1,Friday,5.818491406,Product3,Medium,Decline Year
2798,2018-02-10,2018,Feb,2,6590,20890.3,3.17,2759,17492.06,6.34,3797,20579.74,5.42,288,2053.44,7.13,13434,61015.54,Q1,Saturday,4.541874349,Product1,Medium,Decline Year
2799,2018-02-11,2018,Feb,2,3189,10109.13,3.17,2923,18531.82,6.34,3823,20720.66,5.42,1759,12541.67,7.13,11694,61903.28,Q1,Sunday,5.293593296,Product3,Medium,Decline Year
2800,2018-02-12,2018,Feb,2,6659,21109.03,3.17,1078,6834.52,6.34,921,4991.82,5.42,1684,12006.92,7.13,10342,44942.29,Q1,Monday,4.345609167,Product1,Medium,Decline Year
2801,2018-02-13,2018,Feb,2,4540,14391.8,3.17,2881,18265.54,6.34,2329,12623.18,5.42,1277,9105.01,7.13,11027,54385.53,Q1,Tuesday,4.932033191,Product2,Medium,Decline Year
2802,2018-02-14,2018,Feb,2,7685,24361.45,3.17,3944,25004.96,6.34,5129,27799.18,5.42,303,2160.39,7.13,17061,79325.98,Q1,Wednesday,4.649550437,Product3,High,Decline Year
2803,2018-02-15,2018,Feb,2,4608,14607.36,3.17,3930,24916.2,6.34,4007,21717.94,5.42,271,1932.23,7.13,12816,63173.73,Q1,Thursday,4.929286049,Product2,Medium,Decline Year
2804,2018-02-16,2018,Feb,2,1631,5170.27,3.17,3160,20034.4,6.34,1047,5674.74,5.42,1750,12477.5,7.13,7588,43356.91,Q1,Friday,5.713878492,Product2,Medium,Decline Year
2805,2018-02-17,2018,Feb,2,1342,4254.14,3.17,1549,9820.66,6.34,2499,13544.58,5.42,387,2759.31,7.13,5777,30378.69,Q1,Saturday,5.258558075,Product3,Low,Decline Year
2806,2018-02-18,2018,Feb,2,7965,25249.05,3.17,3616,22925.44,6.34,2826,15316.92,5.42,1409,10046.17,7.13,15816,73537.58,Q1,Sunday,4.649568791,Product1,High,Decline Year
2807,2018-02-19,2018,Feb,2,3042,9643.14,3.17,1708,10828.72,6.34,4458,24162.36,5.42,1344,9582.72,7.13,10552,54216.94,Q1,Monday,5.138072403,Product3,Medium,Decline Year
2808,2018-02-20,2018,Feb,2,7053,22358.01,3.17,489,3100.26,6.34,1880,10189.6,5.42,1291,9204.83,7.13,10713,44852.7,Q1,Tuesday,4.186754411,Product1,Medium,Decline Year
2809,2018-02-21,2018,Feb,2,6289,19936.13,3.17,3746,23749.64,6.34,3535,19159.7,5.42,1419,10117.47,7.13,14989,72962.94,Q1,Wednesday,4.867765695,Product2,High,Decline Year
2810,2018-02-22,2018,Feb,2,6896,21860.32,3.17,3967,25150.78,6.34,737,3994.54,5.42,396,2823.48,7.13,11996,53829.12,Q1,Thursday,4.487255752,Product2,Medium,Decline Year
2811,2018-02-23,2018,Feb,2,992,3144.64,3.17,3640,23077.6,6.34,5747,31148.74,5.42,1606,11450.78,7.13,11985,68821.76,Q1,Friday,5.742324572,Product3,Medium,Decline Year
2812,2018-02-24,2018,Feb,2,5921,18769.57,3.17,298,1889.32,6.34,4237,22964.54,5.42,1254,8941.02,7.13,11710,52564.45,Q1,Saturday,4.488851409,Product3,Medium,Decline Year
2813,2018-02-25,2018,Feb,2,492,1559.64,3.17,2711,17187.74,6.34,5364,29072.88,5.42,521,3714.73,7.13,9088,51534.99,Q1,Sunday,5.670663512,Product3,Medium,Decline Year
2814,2018-02-26,2018,Feb,2,7059,22377.03,3.17,1176,7455.84,6.34,3256,17647.52,5.42,1484,10580.92,7.13,12975,58061.31,Q1,Monday,4.474860116,Product1,Medium,Decline Year
2815,2018-02-27,2018,Feb,2,5146,16312.82,3.17,2482,15735.88,6.34,3671,19896.82,5.42,685,4884.05,7.13,11984,56829.57,Q1,Tuesday,4.742120327,Product3,Medium,Decline Year
2816,2018-02-28,2018,Feb,2,6811,21590.87,3.17,401,2542.34,6.34,3627,19658.34,5.42,788,5618.44,7.13,11627,49409.99,Q1,Wednesday,4.249590608,Product1,Medium,Decline Year
2817,2018-03-01,2018,Mar,3,6952,22037.84,3.17,3254,20630.36,6.34,2168,11750.56,5.42,1058,7543.54,7.13,13432,61962.3,Q1,Thursday,4.613036033,Product1,Medium,Decline Year
2818,2018-03-02,2018,Mar,3,5885,18655.45,3.17,2118,13428.12,6.34,1201,6509.42,5.42,1942,13846.46,7.13,11146,52439.45,Q1,Friday,4.704777499,Product1,Medium,Decline Year
2819,2018-03-03,2018,Mar,3,4388,13909.96,3.17,3166,20072.44,6.34,4425,23983.5,5.42,993,7080.09,7.13,12972,65045.99,Q1,Saturday,5.014337805,Product3,Medium,Decline Year
2820,2018-03-04,2018,Mar,3,7232,22925.44,3.17,3392,21505.28,6.34,884,4791.28,5.42,1491,10630.83,7.13,12999,59852.83,Q1,Sunday,4.604418032,Product1,Medium,Decline Year
2821,2018-03-05,2018,Mar,3,1934,6130.78,3.17,428,2713.52,6.34,2407,13045.94,5.42,819,5839.47,7.13,5588,27729.71,Q1,Monday,4.962367573,Product3,Low,Decline Year
2822,2018-03-06,2018,Mar,3,3507,11117.19,3.17,266,1686.44,6.34,3544,19208.48,5.42,274,1953.62,7.13,7591,33965.73,Q1,Tuesday,4.474473719,Product3,Low,Decline Year
